X,Y,X,Y,id,gridarea,buildingfootprintarea,percentbuilt,join_Point_X,join_Point_Y,distToBuilding,terrain,HorticultureZone,Area,Temparea,Valley
21905.8525305596,31010.2939673103,103.77856,1.29672,"3830",399.99963,,,103.77881,1.29671,15.47696,28.82012,Zone 3,Vegetated Ridge,,
21905.8521000011,30990.3904861763,103.77856,1.29654,"3831",399.99963,,,103.77881,1.29671,10.61781,33.54731,Zone 3,Vegetated Ridge,,
21265.927957693,31010.3085379816,103.77281,1.29672,"1494",399.99955,5.55792,1.38948,103.77317,1.29666,9.95186,40.62975,Zone 2,,,
21265.9274819353,30990.4050548264,103.77281,1.29654,"1495",399.99955,173.92212,43.48058,103.77317,1.29666,1.23678,40.06719,Zone 2,,,
21285.9613289867,31050.1150260836,103.77299,1.29708,"1565",399.99955,18.55759,4.63940,103.77317,1.29666,9.36317,44.38152,Zone 2,,,
21305.9956413945,31129.728481817,103.77317,1.29780,"1634",399.99956,0.41198,0.10300,103.77342,1.29759,12.39024,56.07742,Zone 2,,,
21305.9946948168,31089.921515459,103.77317,1.29744,"1636",399.99956,9.65073,2.41269,103.77342,1.29759,10.31962,55.03172,Zone 2,,,
21305.9942216264,31070.0180323226,103.77317,1.29726,"1637",399.99956,27.20078,6.80020,103.77317,1.29666,7.94731,52.00124,Zone 2,,,
21346.0609655973,31150.7367639776,103.77353,1.29799,"1779",399.99956,25.22039,6.30510,103.77384,1.29808,8.26830,58.93260,Zone 2,,,
21366.0928825517,31129.7270589689,103.77371,1.29780,"1853",399.99956,2.29527,0.57382,103.77342,1.29759,12.14974,68.80312,Zone 2,,,
21386.1238933617,31070.0161388302,103.77389,1.29726,"1929",399.99957,25.97517,6.49380,103.77378,1.29691,5.60277,64.46257,Zone 2,,,
21406.1591346864,31190.5423153512,103.77407,1.29835,"1996",399.99957,66.14116,16.53531,103.77384,1.29808,5.93790,54.59301,Zone 2,,,
21406.1586682477,31170.6388323988,103.77407,1.29817,"1997",399.99957,55.94055,13.98515,103.77384,1.29808,6.65036,61.24662,Zone 2,,,
21426.200883699,31589.7172593812,103.77425,1.30196,"2049",399.99957,30.27650,7.56913,103.77412,1.30214,8.14869,18.60366,Zone 2,,,
21426.1920089006,31210.4453294875,103.77425,1.29853,"2068",399.99957,19.17947,4.79487,103.77482,1.29848,9.46961,47.40427,Zone 2,,,
21446.2327994128,31569.8133073351,103.77443,1.30178,"2123",399.99957,76.58688,19.14674,103.77450,1.30167,2.53253,18.28620,Zone 2,,,
21446.230475906,31470.2958907931,103.77443,1.30088,"2128",399.99957,13.02226,3.25557,103.77412,1.30214,10.33487,21.57605,Zone 2,,,
21446.2253440779,31250.2518278568,103.77443,1.29889,"2139",399.99957,29.96309,7.49078,103.77438,1.29889,2.53499,38.53220,Zone 2,,,
21446.2244165461,31210.4448620691,103.77443,1.29853,"2141",399.99957,179.12086,44.78026,103.77482,1.29848,0.95553,44.62147,Zone 2,,,
21446.2220730979,31109.8216990576,103.77443,1.29762,"2146",399.99957,41.75330,10.43834,103.77422,1.29755,6.94441,76.68514,Zone 2,,,
21446.2216097532,31089.9182163502,103.77443,1.29744,"2147",399.99957,92.84648,23.21164,103.77455,1.29747,5.97563,74.75780,Zone 2,,,
21466.2651813764,31569.8128401774,103.77461,1.30178,"2196",399.99958,20.45206,5.11302,103.77450,1.30167,9.19496,17.03630,Zone 2,,,
21466.2637913403,31510.1023903603,103.77461,1.30124,"2199",399.99958,59.22035,14.80510,103.77479,1.30143,5.17250,17.14890,Zone 2,,,
21486.2901535052,31250.2508970408,103.77479,1.29889,"2285",399.99958,35.53751,8.88439,103.77482,1.29848,7.72883,32.34145,Zone 2,,,
21486.2864420036,31089.9172865726,103.77479,1.29744,"2293",399.99958,88.20911,22.05230,103.77474,1.29742,1.59063,76.63083,Zone 2,,,
21486.2859815547,31070.0138040225,103.77479,1.29726,"2294",399.99958,115.11221,28.77808,103.77488,1.29733,4.78050,75.83125,Zone 2,,,
21505.2165743614,31549.9084527322,103.77496,1.30160,"2343",399.99958,85.57014,21.39256,103.77479,1.30143,3.29042,17.19804,Zone 2,,,
21505.2147324084,31470.2945203137,103.77496,1.30088,"2347",399.99958,22.48412,5.62104,103.77532,1.30107,7.28610,17.35948,Zone 2,,,
21505.2096467556,31250.2504594724,103.77496,1.29889,"2358",399.99958,0.21398,0.05350,103.77482,1.29848,12.80212,31.34130,Zone 2,,,
21505.2091871307,31230.3469767538,103.77496,1.29871,"2359",399.99958,261.03290,65.25829,103.77482,1.29848,0.00000,32.25085,Zone 2,,,
21505.2059460317,31089.9168494923,103.77496,1.29744,"2366",399.99958,13.80052,3.45013,103.77488,1.29733,10.26114,76.76765,Zone 2,,,
21525.2466623724,31450.3905747162,103.77514,1.30070,"2421",399.99958,10.62363,2.65591,103.77532,1.30107,10.20169,18.52073,Zone 2,,,
21525.2452860247,31390.6801259789,103.77514,1.30016,"2424",399.99959,19.90414,4.97604,0.00000,0.00000,6.84023,24.52698,Zone 2,,,
21525.2448273691,31370.7766431235,103.77514,1.29998,"2425",399.99958,56.51759,14.12941,0.00000,0.00000,7.58475,25.32396,Zone 2,,,
21525.2443433016,31349.7674112514,103.77514,1.29979,"2426",399.99959,49.95718,12.48931,0.00000,0.00000,6.09437,26.01780,Zone 2,,,
21525.2438847765,31329.8639284545,103.77514,1.29961,"2427",399.99958,13.71008,3.42752,0.00000,0.00000,8.24546,27.30013,Zone 2,,,
21525.243426315,31309.9604456861,103.77514,1.29943,"2428",399.99958,11.31855,2.82964,0.00000,0.00000,9.41465,29.25635,Zone 2,,,
21525.2425095823,31270.1534802346,103.77514,1.29907,"2430",399.99959,9.34643,2.33661,103.77531,1.29907,10.35998,29.35930,Zone 2,,,
21525.2420513112,31250.2499975515,103.77514,1.29889,"2431",399.99958,115.70798,28.92703,103.77531,1.29907,3.65423,29.53400,Zone 2,,,
21525.2379043027,31070.0129056612,103.77514,1.29726,"2440",399.99958,106.64687,26.66175,103.77514,1.29718,2.19286,76.73954,Zone 2,,,
21545.2808829425,31530.0040453743,103.77532,1.30142,"2490",399.99959,214.32195,53.58054,103.77532,1.30107,0.35981,18.53774,Zone 2,,,
21545.2790526024,31450.3901135807,103.77532,1.30070,"2494",399.99959,126.18765,31.54694,103.77532,1.30107,3.45926,18.20581,Zone 2,,,
21545.2781378122,31410.5831478549,103.77532,1.30034,"2496",399.99959,0.05519,0.01380,0.00000,0.00000,13.36294,21.57930,Zone 2,,,
21545.2749126576,31270.1530196766,103.77532,1.29907,"2503",399.99959,120.71216,30.17807,103.77531,1.29907,2.40275,26.92732,Zone 2,,,
21545.274455804,31250.2495370573,103.77532,1.29889,"2504",399.99959,3.99474,0.99869,103.77531,1.29907,11.19702,27.67624,Zone 2,,,
21565.313267428,31530.0035854131,103.77550,1.30142,"2563",399.99959,63.50935,15.87735,103.77532,1.30107,4.72765,18.42675,Zone 2,,,
21565.3073156673,31270.1525605454,103.77550,1.29907,"2576",399.99959,0.04924,0.01231,103.77561,1.29919,13.11279,26.61088,Zone 2,,,
21565.3018293372,31030.2050227415,103.77550,1.29690,"2588",399.99959,28.65712,7.16429,103.77536,1.29693,5.75039,75.93631,Zone 2,,,
21585.3451970098,31510.099644017,103.77568,1.30124,"2637",399.99959,41.78136,10.44535,103.77532,1.30107,6.29623,17.95185,Zone 2,,,
21585.3447422328,31490.1961611813,103.77568,1.30106,"2638",399.99959,56.73107,14.18278,103.77601,1.30075,4.77092,17.62807,Zone 2,,,
21585.3397186132,31270.1521028409,103.77568,1.29907,"2649",399.99959,74.21414,18.55355,103.77574,1.29925,5.49967,26.09578,Zone 2,,,
21605.3771294307,31490.1957042052,103.77586,1.30106,"2711",399.99960,56.70132,14.17534,103.77601,1.30075,6.79383,18.05138,Zone 2,,,
21605.374863586,31390.6782907701,103.77586,1.30016,"2716",399.99959,122.59206,30.64805,103.77602,1.30032,3.39464,20.58994,Zone 2,,,
21605.3730268856,31309.958611507,103.77586,1.29943,"2720",399.99960,0.08572,0.02143,0.00000,0.00000,9.94314,21.95530,Zone 2,,,
21625.4072578167,31390.6778355378,103.77604,1.30016,"2789",399.99960,0.30766,0.07692,103.77602,1.30032,13.09418,20.36396,Zone 2,,,
21625.4049755601,31290.054674107,103.77604,1.29925,"2794",399.99960,1.89502,0.47376,103.77574,1.29925,11.27387,22.53952,Zone 2,,,
21625.4040731304,31250.2477093462,103.77604,1.29889,"2796",399.99960,55.74705,13.93678,103.77606,1.29895,5.24716,24.87419,Zone 2,,,
21645.4414531811,31470.2913119216,103.77622,1.30088,"2858",399.99960,168.37106,42.09281,103.77601,1.30075,1.49732,18.76624,Zone 2,,,
21645.4396519842,31390.6773817335,103.77622,1.30016,"2862",399.99960,54.03270,13.50819,103.77602,1.30032,6.93804,19.58647,Zone 2,,,
21645.4373768978,31290.0542206201,103.77622,1.29925,"2867",399.99960,175.13478,43.78374,103.77644,1.29909,0.40119,21.58005,Zone 2,,,
21665.4738416088,31470.2908592949,103.77640,1.30088,"2931",399.99960,32.37847,8.09463,103.77601,1.30075,8.26270,18.82951,Zone 2,,,
21665.4720460886,31390.6769293572,103.77640,1.30016,"2935",399.99960,196.38455,49.09619,103.77602,1.30032,0.17898,18.94148,Zone 2,,,
21665.4576432463,30750.4482593221,103.77640,1.29437,"2967",399.99960,12.72157,3.18040,103.77695,1.29434,8.80082,46.37758,Zone 2,,,
21665.4567498551,30710.6412963523,103.77640,1.29401,"2969",399.99960,72.21948,18.05489,103.77670,1.29391,5.22406,37.31257,Zone 2,,,
21685.5053349279,31430.4834431959,103.77658,1.30052,"3006",399.99961,12.77974,3.19494,103.77602,1.30032,9.94835,18.73497,Zone 2,,,
21685.504887498,31410.5799607881,103.77658,1.30034,"3007",399.99960,180.88256,45.22069,103.77602,1.30032,0.13738,18.73401,Zone 2,,,
21685.50444013,31390.6764784089,103.77658,1.30016,"3008",399.99961,52.05913,13.01480,103.77602,1.30032,6.90437,18.69170,Zone 2,,,
21685.5021793841,31290.0533179273,103.77658,1.29925,"3013",399.99961,131.77512,32.94381,103.77644,1.29909,1.83232,21.31959,Zone 2,,,
21685.5008385908,31230.342871392,103.77658,1.29871,"3016",399.99961,7.52709,1.88177,103.77658,1.29881,7.98616,23.70640,Zone 2,,,
21685.5003917836,31210.4393892706,103.77658,1.29853,"3017",399.99961,36.71045,9.17762,103.77626,1.29853,4.88343,23.96256,Zone 2,,,
21685.4999450382,31190.5359071775,103.77658,1.29835,"3018",399.99961,0.00768,0.00192,103.77641,1.29813,10.41979,26.69803,Zone 2,,,
21685.4994983548,31170.6324251129,103.77658,1.29817,"3019",399.99960,129.66414,32.41607,103.77641,1.29813,1.20359,26.77886,Zone 2,,,
21685.4882772107,30669.7281358408,103.77658,1.29364,"3044",399.99961,0.13202,0.03301,0.00000,0.00000,12.18827,36.85239,Zone 2,,,
21705.5345805332,31290.0528687213,103.77676,1.29925,"3086",399.99961,9.56686,2.39172,103.77644,1.29909,10.56132,20.92907,Zone 2,,,
21705.5341349578,31270.1493865766,103.77676,1.29907,"3087",399.99961,25.58578,6.39645,103.77644,1.29909,7.94970,21.22492,Zone 2,,,
21705.5319080071,31170.6319762801,103.77676,1.29817,"3092",399.99961,2.22678,0.55670,103.77675,1.29793,8.83448,25.09983,Zone 2,,,
21705.521190818,30690.7369188223,103.77676,1.29383,"3116",399.99961,145.79913,36.44982,103.77670,1.29391,2.71338,38.42912,Zone 2,,,
21725.5638738083,31150.7280469611,103.77694,1.29799,"3166",399.99961,92.74846,23.18714,103.77675,1.29793,1.85794,25.93388,Zone 2,,,
21725.5634054317,31129.7188160848,103.77694,1.29780,"3167",399.99961,175.07687,43.76926,103.77675,1.29793,0.77842,26.76633,Zone 2,,,
21725.5616311529,31050.1048888413,103.77694,1.29708,"3171",399.99961,97.94611,24.48655,0.00000,0.00000,4.57715,36.33645,Zone 2,,,
21725.5536345068,30690.73647291,103.77694,1.29383,"3189",399.99961,117.53343,29.38339,103.77670,1.29391,4.12312,39.24931,Zone 2,,,
21725.5527253912,30649.8237615287,103.77694,1.29346,"3191",399.99961,40.87713,10.21929,0.00000,0.00000,8.13540,37.24950,Zone 2,,,
21745.5860781333,30690.7360284187,103.77712,1.29383,"3262",399.99961,129.50986,32.37750,103.77722,1.29385,3.04686,41.87181,Zone 2,,,
21745.5856127479,30669.7267983002,103.77712,1.29364,"3263",399.99961,71.00692,17.75175,103.77722,1.29385,3.37135,39.27520,Zone 2,,,
21765.6260267101,31030.2005174353,103.77730,1.29690,"3318",399.99962,56.92388,14.23098,103.77769,1.29708,6.64121,37.56493,Zone 2,,,
21765.6180578025,30669.726355295,103.77730,1.29364,"3336",399.99961,2.33074,0.58269,103.77749,1.29358,9.37234,39.69511,Zone 2,,,
21785.6602031503,31109.8140011296,103.77748,1.29762,"3387",399.99962,16.71420,4.17855,103.77769,1.29708,8.40930,27.45036,Zone 2,,,
21785.6580069961,31010.2965932123,103.77748,1.29672,"3392",399.99962,0.15446,0.03862,103.77769,1.29708,13.37513,40.54998,Zone 2,,,
21785.6500647914,30649.8224326979,103.77748,1.29346,"3410",399.99962,58.26805,14.56703,103.77749,1.29358,3.38398,39.12484,Zone 2,,,
21805.6961468594,31270.1471622594,103.77766,1.29907,"3452",399.99962,18.67587,4.66897,103.77774,1.29864,8.37455,23.57301,Zone 2,,,
21805.6957084333,31250.2436804512,103.77766,1.29889,"3453",399.99962,158.09907,39.52481,103.77774,1.29864,2.09790,23.81177,Zone 2,,,
21805.6952700679,31230.3401986715,103.77766,1.29871,"3454",399.99962,126.97327,31.74335,103.77774,1.29864,3.64944,24.15419,Zone 2,,,
21805.6948317633,31210.4367169202,103.77766,1.29853,"3455",399.99962,95.84954,23.96241,103.77774,1.29864,5.20098,23.95880,Zone 2,,,
21805.6943935194,31190.5332351973,103.77766,1.29835,"3456",399.99962,56.78668,14.19668,103.77774,1.29864,6.75252,23.01769,Zone 2,,,
21805.6904277431,31010.2961520014,103.77766,1.29672,"3465",399.99962,129.91977,32.47997,103.77769,1.29708,3.00661,40.35388,Zone 2,,,
21805.6869040917,30849.9625523435,103.77766,1.29527,"3473",399.99962,38.28428,9.57108,103.77803,1.29549,6.16575,65.04876,Zone 2,,,
21805.6834086424,30690.7347034711,103.77766,1.29383,"3481",399.99962,48.57634,12.14410,103.77754,1.29399,5.77422,47.16719,Zone 2,,,
21825.7285490541,31270.1467216763,103.77784,1.29907,"3525",399.99962,1.72239,0.43060,103.77774,1.29864,12.04049,23.51289,Zone 2,,,
21825.7281120455,31250.2432399291,103.77784,1.29889,"3526",399.99962,31.31007,7.82752,103.77774,1.29864,8.41823,23.76632,Zone 2,,,
21825.7276750974,31230.3397582104,103.77784,1.29871,"3527",399.99962,62.43382,15.60847,103.77774,1.29864,6.86669,23.89533,Zone 2,,,
21825.7272382099,31210.4362765201,103.77784,1.29853,"3528",399.99962,93.55965,23.38993,103.77774,1.29864,5.31515,23.26046,Zone 2,,,
21825.7268013829,31190.5327948582,103.77784,1.29835,"3529",399.99962,100.97946,25.24489,103.77774,1.29864,3.76361,21.79767,Zone 2,,,
21825.7245939067,31089.909638003,103.77784,1.29744,"3534",399.99962,2.40301,0.60075,103.77769,1.29708,11.57007,30.29873,Zone 2,,,
21825.7224122105,30990.3922308388,103.77784,1.29654,"3539",399.99962,18.08354,4.52089,103.77769,1.29708,9.74055,42.55214,Zone 2,,,
21825.714957415,30649.8215539138,103.77784,1.29346,"3556",399.99962,68.14734,17.03685,103.77777,1.29339,3.34227,41.38399,Zone 2,,,
21825.7136522319,30590.1111114122,103.77784,1.29292,"3559",399.99962,49.79765,12.44942,103.77772,1.29301,4.31634,35.95664,Zone 2,,,
21845.7574439741,31109.8126808546,103.77802,1.29762,"3606",399.99962,22.37093,5.59274,103.77809,1.29758,4.75168,29.49414,Zone 2,,,
21845.7548342496,30990.3917925371,103.77802,1.29654,"3612",399.99962,24.80141,6.20036,103.77769,1.29708,7.77721,40.13412,Zone 2,,,
21865.7898574596,31109.8122436133,103.77820,1.29762,"3679",399.99963,7.28327,1.82082,103.77809,1.29758,9.05251,28.58912,Zone 2,,,
21865.7889901417,31070.0052808484,103.77820,1.29726,"3681",399.99963,42.70693,10.67674,103.77769,1.29708,6.31691,31.15196,Zone 2,,,
21865.7876896159,31010.2948369141,103.77820,1.29672,"3684",399.99963,73.86046,18.46513,103.77827,1.29682,0.91692,36.09447,Zone 2,,,
21865.782036225,30750.4438338799,103.77820,1.29437,"3697",399.99963,39.65363,9.91342,103.77817,1.29433,1.28961,68.39072,Zone 2,,,
21865.7794174947,30629.9172000714,103.77820,1.29328,"3703",399.99963,10.50801,2.62700,103.77804,1.29324,8.92644,40.57655,Zone 2,,,
21865.7785530775,30590.1102386749,103.77820,1.29292,"3705",399.99963,21.88779,5.47195,103.77806,1.29286,8.47176,35.98956,Zone 2,,,
21865.7781209591,30570.2067580191,103.77820,1.29274,"3706",399.99963,16.38601,4.09651,103.77806,1.29286,9.47033,35.32789,Zone 2,,,
21885.8118650038,30629.9167657119,103.77838,1.29328,"3776",399.99963,27.59086,6.89772,103.77838,1.29316,3.79727,41.06997,Zone 2,,,
21885.8105727012,30570.2063238408,103.77838,1.29274,"3779",399.99963,88.90590,22.22650,103.77846,1.29280,0.48278,35.10553,Zone 2,,,
21905.8477738189,30790.2499274629,103.77856,1.29473,"3841",399.99963,36.63973,9.15994,103.77860,1.29458,7.00698,75.90692,Zone 2,,,
21905.8430243826,30570.2058910824,103.77856,1.29274,"3852",399.99963,63.01212,15.75304,103.77846,1.29280,1.68478,34.47288,Zone 2,,,
21925.8862387284,31070.0039780369,103.77874,1.29726,"3900",399.99963,9.38750,2.34688,103.77851,1.29720,10.75230,28.73989,Zone 2,,,
21925.8802098319,30790.2494954608,103.77874,1.29473,"3914",399.99963,2.49012,0.62253,103.77860,1.29458,12.51700,75.93785,Zone 2,,,
21925.8789245557,30730.5390532654,103.77874,1.29419,"3917",399.99963,79.36762,19.84192,103.77864,1.29420,2.25944,67.35425,Zone 2,,,
21945.9126457845,30790.2490648807,103.77892,1.29473,"3987",399.99964,41.20504,10.30127,103.77896,1.29463,6.72638,75.98637,Zone 2,,,
21945.9087805739,30610.0119906841,103.77892,1.29310,"3996",399.99964,75.18026,18.79508,103.77880,1.29311,3.09162,37.54527,Zone 2,,,
21965.9557898572,31290.0471588986,103.77910,1.29925,"4035",399.99964,20.33746,5.08437,103.77991,1.29837,9.49954,30.65534,Zone 2,,,
21965.9553627119,31270.1436775444,103.77910,1.29907,"4036",399.99964,12.26918,3.06730,103.77991,1.29837,10.51083,28.63171,Zone 2,,,
21965.945081677,30790.2486357226,103.77910,1.29473,"4060",399.99964,32.43485,8.10872,103.77911,1.29465,5.95948,75.29679,Zone 2,,,
21965.9399540593,30550.3011209989,103.77910,1.29256,"4072",399.99964,67.63688,16.90924,103.77920,1.29255,0.28444,34.38851,Zone 2,,,
21985.9719833748,30530.3972137396,103.77928,1.29238,"4146",399.99964,7.04864,1.76216,103.77920,1.29255,9.68271,34.67413,Zone 2,,,
22006.0197418208,31250.2393394264,103.77946,1.29889,"4183",399.99964,65.93795,16.48450,103.77991,1.29837,3.66243,27.39695,Zone 2,,,
22006.0044375766,30530.3967881988,103.77946,1.29238,"4219",399.99964,89.79714,22.44931,103.77954,1.29231,1.72365,34.52503,Zone 2,,,
22026.0517220539,31230.3354320505,103.77964,1.29871,"4257",399.99965,21.25231,5.31308,103.77991,1.29837,9.37422,24.95160,Zone 2,,,
22046.073984693,30750.4399725305,103.77982,1.29437,"4354",399.99965,42.61106,10.65277,103.77983,1.29443,2.32293,70.19534,Zone 2,,,
22066.1161108463,31210.4311029615,103.78000,1.29853,"4404",399.99965,42.47292,10.61824,103.77991,1.29837,6.93604,22.78551,Zone 2,,,
22066.1068416507,30770.3430309169,103.78000,1.29455,"4426",399.99965,25.67898,6.41975,103.77995,1.29446,8.37857,70.87940,Zone 2,,,
22086.1459837113,31089.9040472784,103.78018,1.29744,"4483",399.99965,46.00518,11.50131,103.77991,1.29837,6.39316,23.05916,Zone 2,,,
22086.1380273989,30710.6321696582,103.78018,1.29401,"4502",399.99965,28.77503,7.19376,103.78013,1.29415,6.77559,71.71639,Zone 2,,,
22106.1704685261,30710.6317506872,103.78036,1.29401,"4575",399.99966,15.29138,3.82285,103.78030,1.29389,10.18789,71.76817,Zone 2,,,
22126.2024954679,30690.72785308,103.78054,1.29383,"4649",399.99966,53.21840,13.30461,103.78046,1.29381,4.33843,71.74300,Zone 2,,,
22126.1979209031,30470.6838254445,103.78054,1.29184,"4660",399.99966,13.35149,3.33788,103.78048,1.29179,6.39799,37.29103,Zone 2,,,
22146.2345023089,30669.7182081516,103.78072,1.29364,"4723",399.99966,17.44677,4.36170,103.78056,1.29365,6.24536,70.85340,Zone 2,,,
22146.2307910029,30490.5868896997,103.78072,1.29202,"4732",399.99966,9.82478,2.45620,103.78077,1.29194,8.67177,43.53694,Zone 2,,,
22146.2291201439,30409.867222258,103.78072,1.29129,"4736",399.99966,0.09217,0.02304,103.78080,1.29142,13.84807,38.16168,Zone 2,,,
22186.298980186,30649.8139005685,103.78108,1.29346,"4870",399.99966,6.50122,1.62531,103.78115,1.29341,8.06592,66.10452,Zone 2,,,
22205.2176950074,30610.0065522537,103.78125,1.29310,"4945",399.99967,6.23424,1.55856,103.78110,1.29313,9.99702,63.94190,Zone 2,,,
22225.248515829,30530.3922236693,103.78143,1.29238,"5022",399.99967,81.76491,20.44124,103.78142,1.29228,2.82984,64.53220,Zone 2,,,
22225.2460543091,30409.8655981399,103.78143,1.29129,"5028",399.99967,115.01316,28.75331,103.78114,1.29143,2.86618,43.87740,Zone 2,,,
22245.2805641105,30510.488335623,103.78161,1.29220,"5096",399.99967,46.32637,11.58160,103.78157,1.29206,6.01157,67.45098,Zone 2,,,
22245.2785163496,30409.8651898978,103.78161,1.29129,"5101",399.99967,30.70198,7.67550,103.78114,1.29143,6.72376,44.57086,Zone 2,,,
22265.3130189675,30510.4879285127,103.78179,1.29220,"5169",399.99967,47.68011,11.92004,103.78183,1.29216,3.98663,65.94085,Zone 2,,,
22265.3126152115,30490.5844491378,103.78179,1.29202,"5170",399.99967,92.70028,23.17509,103.78173,1.29209,3.21424,62.84404,Zone 2,,,
22345.441643648,30450.775876898,103.78251,1.29166,"5464",399.99968,0.03120,0.00780,103.78266,1.29143,12.56958,48.85297,Zone 2,,,
21225.8626340805,30990.4060152875,103.77245,1.29654,"1349",399.99955,,,0.00000,0.00000,22.99884,40.70324,Zone 2,,,
21225.8621555593,30970.5025320275,103.77245,1.29636,"1350",399.99955,,,0.00000,0.00000,14.71492,40.24255,Zone 2,,,
21245.895535214,31010.3090175667,103.77263,1.29672,"1421",399.99955,,,103.77317,1.29666,26.81929,42.11958,Zone 2,,,
21245.8950580414,30990.405534345,103.77263,1.29654,"1422",399.99955,,,0.00000,0.00000,10.78259,40.61290,Zone 2,,,
21265.9289094065,31050.1155043772,103.77281,1.29708,"1492",399.99955,,,103.77268,1.29722,19.82331,45.70982,Zone 2,,,
21265.9284335167,31030.2120211652,103.77281,1.29690,"1493",399.99955,,,103.77317,1.29666,13.28234,42.18216,Zone 2,,,
