X,Y,buildingfootprintarea,percentbuilt,distToBuilding,terrain,HorticultureZone,Area,Temparea,Valley,distToTree,distToWalkway,distToRoad,distToPath,distToCourtTrack,distToCarpark,id,gridarea,roadarea,percentroad,patharea,percentpath,walkwayarea,percentwalkway,courttrackarea,percentcourttrack,carparkarea,percentcarpark,numtrees
21985.9694198908,30409.8705840043,123.09368,30.77345,0,21.10463,Zone 2,,Temparea,Valley,4.94004620667586,120.712090232395,3.05804678440258,21.3731842423051,182.697703967958,266.371353090289,"4152",399.99964,53.8394478968273,13.4598740880935,,,,,,,,,"1"
21985.9689967712,30389.9671039644,,,18.16339,19.26972,Zone 2,Vegetated Ridge,Temparea,,9.84751059582973,130.558110465338,11.0824437748642,27.7426107419991,184.675744780176,274.127542880778,"4153",399.99964,,,,,,,,,,,"1"
22006.020166072,31270.1428206334,24.20864,6.05217,9.01843,29.79127,Zone 3,,,,10.5349222560756,194.549628033112,179.691604946979,35.6866791586772,80.6294994956754,110.450608003071,"4182",399.99964,,,,,,,,,,,"0"
22006.0197418208,31250.2393394264,65.93795,16.4845,3.66243,27.39695,Zone 2,,,,9.98649550588951,175.715426684314,165.960462541866,46.4081963116587,79.0511257244948,98.9541536031185,"4183",399.99964,,,,,,,,,,,"1"
22006.0193176285,31230.3358582478,,,20.34545,25.20854,Zone 2,,,,27.6595556228144,156.950223250193,153.587025865676,61.4013722282333,77.4570653099437,90.4257117348967,"4184",399.99964,,,,,,,,,,,"0"
22006.0188934949,31210.4323770976,,,37.06489,23.62541,Zone 2,,,,42.5151504565425,138.274389583134,141.566466024233,68.0959213788402,75.8883198626483,84.8763130200058,"4185",399.99964,,,,,,,,,,,"0"
22006.0184694201,31190.5288959759,,,53.79237,23.3814,Zone 2,,,,55.9165744007176,119.723966862263,123.008367072022,66.5096100950255,74.5433946673178,83.6251193604109,"4186",399.99964,,,,,,,,,,,"0"
22006.0180454041,31170.6254148827,,,70.54182,23.65676,Zone 2,,,,56.4606955892209,101.314062813615,104.663524736609,66.6432415950435,75.9423598502905,85.8611791095727,"4187",399.99964,,,,,,,,,,,"0"
22006.0176214468,31150.7219338179,,,75.32847,23.94294,Zone 2,,,,58.4024772755021,82.8800362468049,86.3938130511367,72.198103493948,80.2843336334326,87.2338336112449,"4188",399.99964,,,,,,,,,,,"0"
22006.0171740002,31129.7127038359,,,76.96775,23.96957,Zone 2,,,,57.2216806997202,64.095557703263,67.3118652041567,79.8877490833892,88.0819658330002,88.6989023926175,"4189",399.99964,,,,,,,,,,,"0"
22006.0167501637,31109.8092228295,,,74.58993,23.91486,Zone 2,,,,42.1160531922756,46.3850025386784,49.0284782030552,87.4046815473592,97.7970597798753,74.8175252066217,"4190",399.99964,,,,,,,,,,,"0"
22006.0163263861,31089.9057418516,,,54.98803,23.62181,Zone 2,,,,25.872639215712,27.5756018579386,30.1993755600708,94.8672754894333,109.53276590634,58.9116279418361,"4191",399.99964,,,,,,,,,,,"0"
22006.0159026672,31070.002260902,,,35.82244,23.73739,Zone 2,,,,6.19514369240148,8.292625313295,10.8548592075074,104.106323270026,122.738548949241,46.2146605733167,"4192",399.99964,1.82236554809529,0.455591797056439,,,17.8500203206889,4.46250909643041,,,,,"1"
22006.0154790072,31050.098779981,,,16.99159,23.96538,Zone 3,,,,8.36395027710301,2.51329010863072,0,108.086798606274,137.072172426923,39.9162486981141,"4193",399.99964,243.316573180361,60.8291980413685,,,34.9319433146564,8.73299368835841,,,,,"1"
22006.0150554059,31030.1952990883,137.31567,34.32895,0,23.84744,Zone 3,,,Valley,14.6556157559243,17.7481269095848,2.94106576275079,115.338377740746,152.484733728228,28.7571198519224,"4194",399.99964,73.0184500094733,18.2546289315344,,,,,,,,,"0"
22006.0146318633,31010.291818224,298.04153,74.51045,0,24.29271,Zone 3,,,Valley,17.3948715982004,37.6225986729984,22.3888950270099,125.361173568971,168.522812593778,10.6814034642496,"4195",399.99964,,,,,,,,,6.02264054658158,1.50566149174074,"0"
22006.0142083796,30990.3883373882,173.20286,43.30075,1.02543,25.81627,Zone 3,,,Valley,10.82393861658,57.5171361534666,42.2477051726414,137.550730298866,185.296999733635,7.11218338530835,"4196",399.99964,,,,,,,,,58.971769351733,14.7429556065933,"0"
22006.0137849546,30970.4848565807,,,13.7325,26.90592,Zone 3,,,Valley,3.26641157075776,77.4162713296562,47.0517801797872,147.245047789183,202.398139006073,0.566129308745439,"4197",399.99964,,,,,,,,,127.649980481681,31.9125238416917,"2"
22006.0133615884,30950.5813758017,141.61124,35.40284,2.75862,26.95395,Zone 3,,,Valley,4.39263349266546,97.3171838544583,27.8316667333143,157.259908001662,219.950322580635,16.2071251236052,"4198",399.99964,,,,,,,,,,,"1"
22006.012938281,30930.677895051,235.32779,58.832,0,28.55152,Zone 3,,,Valley,20.814374098582,117.218968466137,9.22463313946434,168.274653077674,237.822908149874,35.11678819448,"4199",399.99964,23.8585004951156,5.96463049194635,,,,,,,,,"0"
22006.0125150324,30910.7744143288,81.16939,20.29237,4.10118,31.30341,Zone 3,,,Valley,39.3198164674993,121.737925453149,0,179.003432288895,254.470933707126,54.7357635512805,"4200",399.99964,208.824456974867,52.2061612292618,,,,,,,,,"0"
22006.0120683337,30889.7651847083,174.7595,43.68991,3.85945,34.28106,Zone 3,,,Valley,24.7200871910105,119.09831818113,0.847532347405685,187.134208914546,233.621090140931,75.6062001502751,"4201",399.99964,85.0099636922707,21.2525100503267,,,,,,,,,"0"
22006.0116452059,30869.8617040444,292.186,73.04657,0,38.09492,Zone 3,,,Valley,18.5489696876244,119.977510864047,20.6846263924325,183.997035048467,213.897380814599,95.4343919885885,"4202",399.99964,,,,,,,,,,,"0"
22006.0112221369,30849.9582234088,140.6477,35.16196,0.25168,45.75599,Zone 3,Vegetated Ridge,,,29.4846218982999,124.0850270183,40.5862327775612,181.720632215569,194.210355987583,115.288533372101,"4203",399.99964,,,,,,,,,,,"0"
22006.0107991267,30830.0547428017,,,19.16491,57.74115,Zone 3,Vegetated Ridge,,,40.6143791770078,131.117816642783,31.5994262955947,181.086824637022,174.572427134877,135.157189066305,"4204",399.99964,,,,,,,,,,,"0"
22006.0103761752,30810.1512622229,,,38.6027,68.44167,Zone 3,Vegetated Ridge,,,20.9528524952573,140.63771486643,11.9343702246655,182.632924310534,155.002255934227,131.018814591321,"4205",399.99964,,,,,,,,,,,"0"
22006.0099532825,30790.2477816725,,,21.65166,71.97592,Zone 2,,,,1.06231609445344,152.178674366016,1.73491356965163,180.567009430743,135.529197799886,127.779195627614,"4206",399.99964,218.5656821285,54.6414697094477,,,,,,,,,"2"
22006.0095304486,30770.3443011505,,,13.95074,71.22632,Zone 2,Vegetated Ridge,,,6.91572123857211,165.317960623217,4.48494634712858,161.812233468124,116.202085381938,127.598640096572,"4207",399.99964,55.7801893484627,13.9450598876696,,,,,,,,,"3"
22006.0091076735,30750.4408206568,,,23.46524,68.81924,Zone 2,Vegetated Ridge,,,12.8971575662561,168.49758266839,19.1189973038512,143.367534609379,97.1080991152702,130.489846851357,"4208",399.99964,,,,,,,,,,,"0"
22006.0086849571,30730.5373401914,,,41.31116,65.9483,Zone 2,Vegetated Ridge,,,20.4971516923694,149.836700732112,38.7485378659805,125.369845383492,78.417716447989,136.257419476062,"4209",399.99964,,,,,,,,,,,"0"
22006.0082622996,30710.6338597545,,,58.21763,62.55676,Zone 2,Vegetated Ridge,,,38.2913416821187,131.523082778832,58.4559644738925,108.042784817425,60.5061208568906,144.557482144617,"4210",399.99964,,,,,,,,,,,"0"
22006.0078397008,30690.7303793459,,,74.4265,58.81566,Zone 2,Vegetated Ridge,,,57.485802863515,113.439694644036,72.5379879984378,91.767018233313,44.3276452687344,154.98368937769,"4211",399.99964,,,,,,,,,,,"0"
22006.007393688,30669.7211500564,,,70.38053,54.64151,Zone 2,Vegetated Ridge,,,60.2879863594701,94.9574325139977,69.0880321322699,76.4722338086338,32.1591212232466,167.857293949714,"4212",399.99964,,,,,,,,,,,"0"
22006.0069712101,30649.817669706,,,51.73553,50.90915,Zone 2,Vegetated Ridge,,,42.6851143879666,77.6290572113946,49.6880558041592,64.9965802975545,29.28529008388,181.460078386481,"4213",399.99964,,,,,,,,,,,"0"
22006.0065487909,30629.914189384,,,34.36525,48.1198,Zone 2,Vegetated Ridge,,,28.3141968892099,60.5963497945488,30.9345544478636,58.252451333704,27.8165527910639,196.142157633154,"4214",399.99964,,,,,,,,,,,"0"
22006.0061264305,30610.0107090903,,,16.30646,44.98036,Zone 2,Vegetated Ridge,,,14.8385190211124,44.0686990011694,15.4041386773431,56.4359943554181,29.4747242821774,211.679070735915,"4215",399.99964,,,,,,,,,,,"0"
22006.0057041289,30590.107228825,6.69395,1.67349,8.76278,40.64423,Zone 2,Vegetated Ridge,,,6.57529037366781,27.4735390111599,4.78590314883792,52.3650457573338,29.2901962885335,227.896048681204,"4216",399.99964,85.3226858653109,21.3306906639493,,,,,,,,,"2"
22006.005281886,30570.2037485879,89.06507,22.26629,2.93185,38.16526,Zone 2,,,Valley,16.6697747855598,11.9700014314812,5.54041736670187,35.7872239763951,37.3018167679394,235.061683612704,"4217",399.99964,122.808137968965,30.7020621240971,,,2.4904094366104,0.622602919495228,,,,,"0"
22006.0048597019,30550.3002683792,1.65241,0.4131,12.27619,35.96054,Zone 2,,,Valley,8.51444534546165,2.50229967990921,0,24.7315553848568,52.1270804412932,232.73928847659,"4218",399.99964,221.644874791421,55.4112685679969,,,56.8196284004971,14.2049198845522,,,,,"1"
22006.0044375766,30530.3967881988,89.79714,22.44931,1.72365,34.52503,Zone 2,,,,8.92531988021984,9.82462190849134,2.37622557729854,12.5711403856841,68.8254867040955,229.947164003052,"4219",399.99964,142.584894518587,35.6462557112769,0.0852659836436916,0.0213165150957865,9.53628043779219,2.38407225511308,,,,,"3"
22006.0040155101,30510.4933080467,20.18878,5.0472,7.61569,34.58889,Zone 2,Vegetated Ridge,,,8.70717119179304,26.2314669573551,8.00683678560205,0.769464889260941,85.5316352880455,228.744412469482,"4220",399.99964,15.3066996329104,3.82667835223811,88.8225870003638,22.205666735191,,,,,,,"1"
22006.0035935024,30490.5898279229,,,25.16321,31.35037,Zone 2,Vegetated Ridge,,,13.9980187958679,42.5550078306155,24.6733415817123,16.0929515835005,102.237859943876,229.15216786119,"4221",399.99964,,,,,,,,,,,"0"
22006.0031715534,30470.6863478275,8.08358,2.0209,10.43094,27.13145,Zone 2,,Temparea,,5.43385821580005,58.3291581085876,43.691901599516,4.19397109245052,119.320009315775,231.278453057305,"4222",399.99964,,,31.1125161478494,7.7781360372848,,,,,,,"3"
22006.0027496633,30450.7828677603,63.01062,15.75267,3.96047,25.55233,Zone 2,,Temparea,,4.97738211262803,75.322679980441,35.3134124267406,0,137.158338023626,235.076639996063,"4223",399.99964,,,175.338265240854,43.8346057613587,,,,,,,"2"
22006.0023043985,30429.7736388312,73.96248,18.49064,5.10189,22.75116,Zone 2,,Temparea,Valley,15.7743912590311,93.7625420905917,15.2643086675187,4.5429895543446,156.528827814921,240.811712134224,"4224",399.99964,,,87.0301338857639,21.7575530532387,,,,,,,"0"
22006.0018826292,30409.8701588222,96.17828,24.04459,2.19608,21.71015,Zone 2,,Temparea,,17.03671366952,104.853714918421,0,14.5963253891689,175.228506662405,247.77044826747,"4225",399.99964,225.671725302321,56.4179821017641,,,,,,,,,"0"
22006.0014609186,30389.9666788415,,,21.03115,19.94126,Zone 2,Vegetated Ridge,Temparea,,7.03388306216459,111.994763837817,7.06480921330575,8.32139133500066,167.744872953556,256.090621398424,"4226",399.99964,33.6885375597407,8.42214196986294,3.45157915185393,0.86289556456949,,,,,,,"1"
22006.0010392668,30370.063198889,,,28.43066,17.50208,Zone 2,Vegetated Ridge,Temparea,,19.5462779427859,120.749148094877,26.7428784610142,19.2747164513449,157.452828722793,265.644338728161,"4227",399.99964,,,,,,,,,,,"0"
22026.052144829,31250.2389131701,67.61905,16.90478,3.66041,27.28078,Zone 3,,,,4.36047037525685,169.706858882726,173.237873002726,62.8234969263277,99.0192882738765,82.3674114393158,"4256",399.99965,,,,,,,,,,,"1"
22026.0517220539,31230.3354320505,21.25231,5.31308,9.37422,24.9516,Zone 2,,,,16.4074234855121,150.618318638886,154.14110913106,74.6150092002891,97.4249519708613,71.8976709406405,"4257",399.99965,,,,,,,,,,,"0"
22026.0512993375,31210.4319509594,,,26.10171,23.50334,Zone 2,,,,32.6660853251054,131.571481668922,135.098249657784,88.0647195332956,95.8557072879612,65.2691127570234,"4258",399.99965,,,,,,,,,,,"0"
22026.0508766796,31190.5284698967,,,43.34183,23.50104,Zone 2,,,,48.6695435099052,112.738126371077,116.157141401674,86.480558327702,94.5750731928382,63.6335520669841,"4259",399.99965,,,,,,,,,,,"0"
22026.0504540802,31170.6249888625,,,53.75014,23.68804,Zone 2,,,,62.539904928268,93.9820338026283,97.3091853115989,86.5083924793903,95.7502479208769,65.8754465513758,"4260",399.99965,,,,,,,,,,,"0"
22026.0500315395,31150.7215078567,,,55.39709,23.84331,Zone 2,,,,63.4280050263897,75.3476523713018,78.6145492724647,90.9371000315699,99.5914872865555,67.249875901549,"4261",399.99965,,,,,,,,,,,"0"
22026.0495855879,31129.712277937,,,57.03388,23.89289,Zone 2,,,,49.0521221370779,55.815492281893,59.1719898561908,98.4759548373753,106.299803928529,68.7138970789583,"4262",399.99965,,,,,,,,,,,"0"
22026.0491631676,31109.8087969897,,,58.6724,23.89023,Zone 2,,,,30.0923881342769,37.3651871775044,40.8638681198214,102.887193390074,114.976665538146,70.340385382125,"4263",399.99965,,,,,,,,,,,"0"
22026.0487408058,31089.9053160708,,,49.09594,23.59548,Zone 2,,,,14.045998297562,19.7593108922243,22.7810082637015,98.3043551032739,125.474819716848,72.9037317380216,"4264",399.99965,,,,,,,,,,,"0"
22026.0483185027,31070.0018351803,,,38.05183,23.36038,Zone 2,,,,3.4276892858923,1.97132852067978,4.59401770811395,97.6422807741232,137.612879135442,56.8953055574606,"4265",399.99965,95.3428917195847,23.835743786172,,,30.1022205961387,7.52556173390118,,,,,"1"
22026.0478962581,31050.0983543183,,,20.24839,23.65967,Zone 3,,,,7.17961680581118,2.34387521886803,3.85248864972611,100.978120639253,150.977617851658,39.7738324841864,"4266",399.99965,119.111246712472,29.7778377337261,,,33.2438765743216,8.31097641568476,,,,,"1"
22026.0474740722,31030.1948734846,152.33941,38.08489,2.1645,23.64618,Zone 3,,,,15.6354252118087,20.9543295496445,17.7209153531276,107.93622715895,165.260215163608,21.7951072035112,"4267",399.99965,,,,,,,,,,,"0"
22026.0470519448,31010.2913926794,216.50481,54.12625,0,24.3489,Zone 3,,,Valley,15.9553828241711,40.3328257100083,28.6368852001362,114.227353451092,180.524540012596,3.81670072435282,"4268",399.99965,,,,,,,,,111.185865802516,27.7964907725585,"0"
22026.046629876,30990.3879119025,38.87309,9.71828,7.74061,26.29306,Zone 3,,,Valley,11.0180981758246,59.5183474957011,45.8658607736598,120.629353332417,196.323066421918,3.22879372535822,"4269",399.99965,,,,,,,,,92.1145567980112,23.0286593495797,"1"
22026.0462078657,30970.4844311541,254.22073,63.55524,0,27.37411,Zone 3,,,Valley,11.0336364639176,77.4894464025794,53.7805421680835,129.700270895801,212.780672640625,11.534154841665,"4270",399.99965,,,,,,,,,2.77527863457141,0.693820265735584,"1"
22026.0457859141,30950.5809504341,43.86553,10.96639,6.1969,27.07947,Zone 3,,,Valley,9.50447946524988,96.157993029344,36.8091321183268,140.680255623848,229.704656601126,26.1562549676333,"4271",399.99965,,,,,,,,,,,"1"
22026.045364021,30930.6774697425,186.78002,46.69505,0.63924,28.52939,Zone 3,,,Valley,20.1893108013722,115.240626617367,22.9350055468878,151.220687743245,246.920360387295,43.1452273292245,"4272",399.99965,,,,,,,,,,,"0"
22026.0449421865,30910.7739890793,188.69365,47.17345,0,31.1264,Zone 3,,,Valley,36.8123516381609,134.561292724079,8.02743515672438,163.075338137494,252.894753153358,60.7702171392777,"4273",399.99965,54.1583047120522,13.5395880251526,,,,,,,,,"0"
22026.0444969804,30889.7647595211,271.92256,67.9807,0,33.32564,Zone 3,,,Valley,34.4683134604553,139.117550334836,3.4596010822438,177.160866631593,231.903242323103,80.0831631782939,"4274",399.99965,134.206333929122,33.5516128399418,,,,,,,,,"0"
22026.0440752663,30869.8612789162,301.19522,75.29887,0,36.31498,Zone 3,,,Valley,38.4326897425476,139.870965160396,22.1796281268921,191.677992476619,212.019785705061,99.0188807088836,"4275",399.99965,,,,,,,,,,,"0"
22026.0436536108,30849.9577983397,,,14.02617,43.3102,Zone 3,,,,44.7476297835489,143.409825582731,40.8996551249256,201.68534087998,192.140475567592,118.272826661291,"4276",399.99965,,,,,,,,,,,"0"
22026.0432320139,30830.0543177916,,,24.15711,55.64679,Zone 3,Vegetated Ridge,,,42.629330371571,149.536505055058,34.6851088277045,196.378857487138,172.266747398732,118.135220221217,"4277",399.99965,,,,,,,,,,,"0"
22026.0428104756,30810.1508372719,,,35.85353,66.88161,Zone 3,Vegetated Ridge,,,23.196340961551,157.950155754098,15.0171367619157,184.368966846975,152.400784942275,111.656434938589,"4278",399.99965,,,,,,,,,,,"0"
22026.0423889959,30790.2473567805,,,16.21636,70.98714,Zone 2,,,,7.1538615415633,168.308152346477,0,173.814479447151,132.546079998512,107.836692236805,"4279",399.99965,210.479454942526,52.6199097780525,,,,,,,,,"1"
22026.0419675748,30770.3438763175,89.72247,22.43064,0,70.30131,Zone 2,,,Valley,9.41633688914661,170.870861309112,7.07920630448301,155.859020378302,112.708582068239,107.622683392407,"4280",399.99965,47.5655155028599,11.8913892806806,,,,,,,,,"3"
22026.0415462122,30750.4403958828,,,17.2362,68.97946,Zone 2,Vegetated Ridge,,,2.2813362771934,160.687868162008,19.1332001998317,136.612902745901,92.8993148209169,111.035259372208,"4281",399.99965,,,,,,,,,,,"4"
22026.0411249082,30730.5369154765,,,30.21379,66.50788,Zone 2,Vegetated Ridge,,,17.9109720176509,152.435651204125,31.7116820025658,117.585854715606,73.1412194777546,117.759554682315,"4282",399.99965,,,,,,,,,,,"0"
22026.0407036628,30710.6334350986,,,46.98473,63.40094,Zone 2,Vegetated Ridge,,,37.0278648561685,140.431940360944,44.3627797912941,98.9043898293162,53.4910305185229,127.271731592531,"4283",399.99965,,,,,,,,,,,"0"
22026.040282476,30690.729954749,,,62.45507,59.81308,Zone 2,Vegetated Ridge,,,56.6520383277865,123.103565694225,58.8243908661406,80.8085421733581,34.1356085125008,139.000617449102,"4284",399.99965,,,,,,,,,,,"0"
22026.0398379535,30669.7207255218,,,54.40907,55.9542,Zone 2,Vegetated Ridge,,,64.4253884598362,104.955495437568,72.0433219744672,62.9033962785409,15.3136754101644,153.223034979534,"4285",399.99965,,,,,,,,,,,"0"
22026.0394168871,30649.8172452305,,,47.77452,53.9996,Zone 2,Vegetated Ridge,,,56.2839980718944,88.2023691638538,58.2622103034954,48.305176137144,9.30745915351447,168.014841663031,"4286",399.99965,,,,,,,7.93859850276794,1.98465136226193,,,"0"
22026.0389958793,30629.9137649675,,,44.51012,52.51852,Zone 2,Vegetated Ridge,,,42.5269296678811,71.6278600733417,43.3881203607045,38.7587392975207,7.83871845793141,183.774243637449,"4287",399.99965,,,,,,,34.2588474194812,8.56471934899972,,,"0"
22026.0385749301,30610.0102847328,,,32.34292,49.42469,Zone 2,Vegetated Ridge,,,28.1934831722714,55.6389924084672,32.0375776127068,36.4885263121547,13.3511210857963,200.272951896526,"4288",399.99965,,,,,,,,,,,"0"
22026.0381540394,30590.1068045265,,,16.46409,45.52224,Zone 2,Vegetated Ridge,,,15.4020259838814,39.7922029369605,16.2538198510448,40.8632923824283,9.68906836031399,217.342667063223,"4289",399.99965,,,,,,,0.468340418727248,0.117085207131368,,,"0"
22026.0377332073,30570.2033243485,102.82496,25.70626,3.3943,40.31932,Zone 2,,,Valley,7.91851725811158,23.5537357142039,0,27.0031697198749,24.5239618575001,215.263539924884,"4290",399.99965,75.0857392567399,18.7714512392048,,,,,,,,,"1"
22026.0373124339,30550.2998441988,166.7779,41.69451,0.57961,37.19825,Zone 2,,,Valley,19.1175180957721,7.31526854847924,9.24842109388096,7.80508034544697,41.2301378717416,213.000086248083,"4291",399.99965,25.2723372545878,6.31808984197556,9.22887814651838,2.30722155544846,24.0831924195977,6.02080337310237,,,,,"0"
22026.036891719,30530.3963640774,50.95978,12.73996,6.91527,34.71677,Zone 2,,,Valley,11.5615888276286,0,0.0425264954266638,7.27977101138246,57.9362986683793,210.020003936402,"4292",399.99965,175.609746348788,43.9024750018626,11.5331509267031,2.88329025455474,51.3579953474576,12.8395100714357,,,,,"0"
